ID,INPUT1,INPUT2,INPUT3,INPUT4,SWITCH,SOUND
261240,36,66,52,27,Maximum,Rumble
247072,0,39,97,77,Minimum,Gargle
253648,2,90,98,68,High,Tick
249538,77,48,0,68,High,Gargle
223959,44,54,43,4,Minimum,Kaboom
263742,98,61,7,37,High,Beep
281710,20,56,55,98,Maximum,Tick
255856,94,9,55,41,Minimum,Sizzle
206291,36,46,76,35,Minimum,Hiss
292511,73,25,81,52,Minimum,Rumble
249424,4,7,60,79,Medium,Gargle
289020,13,0,23,58,Low,Gargle
215883,14,50,51,71,High,Gargle
201636,100,49,21,22,Maximum,Sizzle
296508,98,44,74,15,High,Gargle
255241,58,49,50,40,Low,Gargle
201433,4,11,60,44,Maximum,Gargle
231655,48,94,85,49,Minimum,Rumble
267686,32,13,34,62,High,Gargle
201455,34,41,69,61,Maximum,Sizzle
242198,52,19,51,90,Low,Gargle
200416,59,97,13,8,Medium,Sizzle
296219,10,6,19,18,Low,Gargle
202887,95,7,27,20,Medium,Hiss
277619,44,92,22,51,High,Tick
247628,9,16,29,56,Maximum,Gargle
239753,58,36,72,39,High,Tick
257078,37,53,84,37,Maximum,Hiss
255403,52,46,5,99,Medium,Rumble
279118,75,65,65,40,Minimum,Rumble
218620,78,66,9,56,Minimum,Hiss
281795,9,21,36,54,Minimum,Gargle
272940,33,31,7,25,High,Gargle
241942,65,83,79,13,High,Tick
265480,23,42,99,83,Low,Gargle
235048,4,79,29,74,High,Gargle
293593,34,17,61,51,High,Gargle
252888,40,26,100,42,Minimum,Kaboom
247233,74,18,87,13,Maximum,Hiss
284473,88,74,15,99,Maximum,Sizzle
261309,54,5,90,95,Medium,Rumble
275012,5,14,76,45,Medium,Gargle
212445,73,26,27,49,Maximum,Sizzle
216565,5,63,81,27,Medium,Gargle
239784,2,79,26,63,Low,Rumble
276623,79,22,93,63,Maximum,Sizzle
298389,23,24,89,52,Maximum,Tick
257627,19,83,31,19,High,Tick
257187,43,27,47,92,High,Gargle
251391,4,87,90,91,High,Gargle
289323,9,73,49,30,Medium,Gargle
222197,73,7,66,33,Maximum,Hiss
222776,60,14,58,61,High,Gargle
244367,3,70,77,71,High,Beep
216936,10,66,71,42,Maximum,Gargle
225335,10,2,86,32,High,Gargle
296021,5,90,70,33,Medium,Gargle
203512,11,25,38,5,Low,Gargle
270000,68,80,51,84,High,Gargle
221258,84,29,93,50,Medium,Sizzle
283804,85,17,45,31,Low,Gargle
238950,49,52,64,0,Medium,Rumble
221657,17,92,27,25,Medium,Tick
279097,70,48,58,90,Medium,Sizzle
276749,25,76,11,77,Medium,Tick
273693,79,15,95,42,Maximum,Sizzle
209204,25,39,49,47,Medium,Tick
294299,67,46,30,54,High,Tick
203213,51,82,18,23,Minimum,Sizzle
285163,27,65,94,56,Minimum,Tick
223786,95,75,54,43,Low,Tick
231562,38,79,85,88,Maximum,Hiss
218928,17,86,82,8,Medium,Rumble
283758,74,12,98,23,Low,Gargle
260871,64,100,64,47,Low,Tick
212676,89,89,11,20,Low,Kaboom
250897,31,87,40,82,Medium,Tick
291918,2,32,66,80,High,Gargle
221627,74,27,40,68,High,Gargle
226730,88,79,1,38,High,Gargle
220799,47,41,86,72,High,Tick
272721,46,13,9,16,High,Beep
277604,69,71,1,32,Minimum,Sizzle
267392,67,48,38,64,Minimum,Hiss
294893,36,80,78,93,Low,Tick
269239,50,70,66,50,Minimum,Rumble
261539,1,42,32,69,Low,Beep
260624,74,67,100,24,Minimum,Hiss
281795,39,38,66,8,Maximum,Kaboom
262523,31,77,68,50,Low,Rumble
205571,90,8,91,79,Minimum,Sizzle
241989,57,59,78,72,High,Tick
295472,94,31,87,96,Low,Beep
221601,91,17,19,30,Medium,Beep
271115,54,67,71,95,Medium,Rumble
234067,65,71,74,86,Minimum,Sizzle
225422,72,87,72,63,High,Gargle
297843,48,30,8,40,Medium,Rumble
209362,47,100,58,74,Medium,Sizzle
254393,33,32,98,28,Minimum,Tick
254984,84,79,66,29,Low,Tick
277899,74,24,11,10,Medium,Sizzle
219581,85,4,74,1,Low,Beep
212011,12,75,96,41,Low,Gargle
291543,89,28,98,63,High,Gargle
273347,87,97,11,97,Medium,Beep
262158,61,82,98,16,Maximum,Hiss
292490,27,1,68,56,High,Gargle
264078,15,82,64,49,Minimum,Tick
203353,18,24,15,13,Maximum,Gargle
248527,70,81,71,69,Medium,Rumble
213220,2,52,16,10,Maximum,Beep
293155,58,49,71,18,Minimum,Sizzle
270083,66,68,9,84,Medium,Rumble
219483,25,30,17,93,Minimum,Tick
253972,7,2,96,23,Low,Gargle
284491,57,42,29,34,Minimum,Rumble
261669,8,54,51,14,Medium,Gargle
235216,70,31,74,83,Minimum,Hiss
264845,98,92,63,0,Low,Gargle
240925,25,63,57,95,Medium,Tick
227740,16,41,0,1,Low,Tick
247126,40,11,75,34,Maximum,Kaboom
290601,71,86,1,77,Maximum,Hiss
219761,54,9,71,10,Medium,Rumble
280565,50,47,36,52,Maximum,Rumble
249222,69,62,10,72,Minimum,Sizzle
222847,86,58,60,24,Maximum,Hiss
240527,4,47,66,26,Low,Gargle
216384,89,73,20,77,Low,Rumble
204551,52,3,71,2,Low,Gargle
244354,37,19,48,89,High,Tick
201508,48,9,1,91,Medium,Sizzle
237588,16,28,67,63,Minimum,Gargle
259973,25,73,7,85,Medium,Tick
211270,79,35,76,19,High,Gargle
211198,40,93,100,86,Maximum,Kaboom
218083,34,52,61,92,Maximum,Hiss
200022,45,34,35,34,Low,Tick
251721,57,68,3,42,High,Gargle
268305,10,17,86,31,Low,Gargle
270880,92,56,57,39,High,Beep
283246,51,75,96,95,Low,Tick
219951,9,4,57,55,Low,Gargle
249937,92,67,59,13,Maximum,Sizzle
292121,59,57,14,47,High,Gargle
266168,4,16,53,92,High,Gargle
217746,61,36,70,46,Medium,Sizzle
266656,58,29,30,87,Minimum,Beep
202293,81,73,94,23,Minimum,Beep
230191,56,74,24,83,Low,Rumble
297450,90,61,67,49,Medium,Sizzle
206824,43,99,67,67,Minimum,Rumble
216035,44,65,64,39,Medium,Kaboom
209385,19,20,25,78,Medium,Beep
228401,58,90,57,82,Low,Tick
267364,17,55,36,68,High,Beep
254803,33,81,63,13,High,Gargle
210161,67,62,27,19,Medium,Rumble
229270,64,82,9,41,Low,Tick
246820,70,28,15,6,High,Gargle
294221,35,43,44,96,Minimum,Hiss
282172,100,15,38,20,Minimum,Hiss
271150,40,84,31,95,Medium,Kaboom
267094,91,22,13,19,High,Gargle
201499,81,7,21,49,Low,Beep
288122,57,65,33,25,Medium,Sizzle
229079,84,54,88,58,High,Tick
266679,96,84,6,14,Minimum,Sizzle
265799,5,49,70,53,Minimum,Tick
237020,22,99,82,95,Medium,Tick
245129,76,15,65,57,High,Gargle
235040,89,93,16,15,High,Tick
201194,81,30,46,25,High,Gargle
277877,54,84,73,39,Low,Gargle
220469,96,47,48,32,Maximum,Sizzle
284865,90,3,83,40,Low,Gargle
273278,2,29,3,83,Medium,Tick
207204,34,51,57,89,High,Gargle
275845,29,26,62,62,Minimum,Rumble
288108,48,8,86,8,Maximum,Rumble
261716,23,94,92,32,Medium,Rumble
267855,21,79,75,14,Maximum,Tick
219249,24,14,14,83,High,Gargle
266354,80,17,64,16,Maximum,Sizzle
201586,56,96,100,89,High,Gargle
265872,11,72,98,68,Minimum,Gargle
277937,42,55,97,80,High,Gargle
246021,8,20,49,79,Maximum,Gargle
267080,34,3,59,99,Low,Gargle
278098,61,65,13,89,High,Beep
243295,41,30,84,49,Low,Gargle
250167,6,69,90,87,Minimum,Gargle
291956,59,69,40,53,Low,Tick
239616,56,11,35,73,Low,Gargle
274279,29,57,21,0,High,Tick
276901,24,77,62,8,Minimum,Tick
258625,63,73,39,7,Minimum,Sizzle
257105,6,10,40,85,Maximum,Gargle
225518,87,37,23,39,Minimum,Hiss
246862,93,71,78,65,Maximum,Hiss
290977,57,69,56,72,Minimum,Sizzle
299041,10,72,7,16,High,Tick
249392,43,78,21,16,Maximum,Rumble
208386,50,86,74,50,Minimum,Hiss
250335,89,20,56,0,Minimum,Sizzle
227388,59,66,96,23,Low,Tick
259887,51,16,68,76,Maximum,Rumble
255550,55,69,18,22,Medium,Sizzle
224946,24,89,57,53,Medium,Tick
290902,34,27,75,98,Low,Beep
293270,72,72,70,81,Maximum,Hiss
206613,78,21,50,100,Medium,Sizzle
255461,61,15,93,70,Medium,Beep
293182,67,40,31,73,Low,Gargle
290323,87,2,57,97,Low,Gargle
274541,38,2,90,80,Medium,Rumble
248160,36,73,95,16,Minimum,Hiss
280144,73,83,49,67,Low,Tick
266808,13,80,6,68,High,Beep
234760,100,11,46,9,Minimum,Hiss
297861,74,45,11,40,Minimum,Beep
205113,83,63,96,53,Medium,Sizzle
208193,83,16,17,94,High,Gargle
269591,71,95,73,53,High,Tick
220372,28,75,35,22,High,Gargle
202790,22,1,65,63,Minimum,Tick
296099,29,13,20,50,Low,Tick
248083,73,57,8,14,High,Gargle
292869,4,34,85,80,Low,Gargle
264959,39,45,71,61,Low,Gargle
298545,34,67,57,28,Minimum,Hiss
285803,63,18,17,21,Low,Tick
286920,59,69,91,84,Medium,Rumble
239957,59,32,100,15,Low,Gargle
259330,78,47,1,85,Maximum,Hiss
208302,76,31,87,91,Low,Gargle
235394,79,21,16,38,High,Gargle
214750,45,0,3,77,Minimum,Rumble
263337,63,89,55,7,Low,Tick
253408,13,97,15,83,Medium,Gargle
285564,59,17,19,33,Medium,Sizzle
250725,7,45,59,69,Minimum,Gargle
243930,1,91,78,30,Maximum,Tick
275514,1,15,39,22,Low,Gargle
262563,94,21,82,44,Low,Beep
261904,39,59,83,99,Maximum,Hiss
233937,31,68,21,25,Minimum,Sizzle
208839,93,74,30,16,Minimum,Sizzle
206565,21,100,71,97,Minimum,Tick
259937,83,60,92,67,Medium,Sizzle
250965,8,36,1,78,Medium,Gargle
203749,10,78,6,1,Low,Tick
238273,91,92,50,82,Maximum,Sizzle
222745,18,98,9,48,Maximum,Tick
221949,1,37,21,93,Minimum,Gargle
204784,89,93,70,70,Maximum,Beep
215861,41,56,18,88,High,Beep
267128,84,7,24,41,High,Gargle
219961,16,86,78,53,High,Gargle
261113,36,6,62,76,Minimum,Kaboom
240783,82,66,45,32,Low,Tick
296915,10,94,48,54,Minimum,Gargle
208175,99,58,46,65,Maximum,Sizzle
223924,85,36,54,78,Medium,Beep
223521,24,1,40,4,Low,Beep
202868,73,43,0,50,Maximum,Hiss
262369,94,40,43,20,Low,Gargle
241596,72,40,41,31,High,Gargle
243095,73,72,75,70,High,Tick
258882,61,57,72,52,Minimum,Sizzle
263867,46,36,79,88,Medium,Rumble
212245,33,19,33,26,Maximum,Sizzle
278736,17,63,30,83,Medium,Gargle
234288,53,19,35,25,Minimum,Sizzle
261536,32,80,68,62,Low,Tick
251180,23,37,66,69,Minimum,Tick
250912,26,33,46,100,Medium,Gargle
250341,77,82,16,81,High,Beep
221898,0,62,54,100,Low,Tick
220726,70,89,25,90,Low,Rumble
229672,95,63,3,1,High,Gargle
232429,33,16,30,56,Medium,Hiss
284657,47,89,7,88,High,Gargle
213126,57,70,98,54,High,Gargle
222830,58,2,33,34,Maximum,Sizzle
274535,33,49,18,38,High,Gargle
217862,42,22,32,48,Maximum,Kaboom
272803,91,85,5,6,High,Gargle
277805,60,81,62,50,High,Gargle
297913,72,58,99,17,Low,Gargle
204320,54,71,96,41,Medium,Rumble
240634,73,87,75,19,High,Tick
284687,11,90,96,11,Medium,Beep
215998,53,81,8,24,High,Tick
256898,2,12,53,18,Minimum,Gargle
278875,52,29,45,28,Maximum,Rumble
244552,28,28,86,20,High,Gargle
235619,65,100,86,10,High,Tick
221544,98,99,98,95,Medium,Sizzle
232476,32,71,37,26,Medium,Hiss
219016,70,31,34,88,Medium,Sizzle
224230,51,11,92,73,Minimum,Hiss
250760,48,43,29,38,Minimum,Rumble
240630,6,6,49,49,Maximum,Gargle
230231,85,75,30,64,Medium,Sizzle
207361,18,78,96,98,Medium,Tick
263759,63,44,47,19,High,Gargle
207989,85,61,4,37,Medium,Beep
265613,22,5,34,90,Medium,Tick
274432,43,88,7,14,High,Tick
274151,45,21,50,0,Minimum,Rumble
281195,5,68,66,1,Medium,Gargle
248399,82,39,88,19,Medium,Rumble
234639,55,35,94,54,Minimum,Rumble
277724,78,40,93,48,Low,Gargle
274291,2,5,18,52,Medium,Tick
221717,19,61,30,66,Low,Tick
271112,18,63,94,81,Maximum,Gargle
268369,71,83,48,19,High,Tick
262036,63,25,94,84,Minimum,Sizzle
289786,60,92,86,41,Minimum,Sizzle
245377,5,39,98,89,Maximum,Gargle
221677,87,83,11,6,High,Tick
288444,99,97,20,69,Low,Hiss
250629,84,11,25,95,Maximum,Sizzle
234573,0,71,39,9,Medium,Gargle
211903,14,3,51,81,Minimum,Gargle
202282,64,23,63,51,Low,Gargle
292797,52,88,56,56,High,Beep
296939,100,77,32,83,Minimum,Sizzle
237431,63,64,41,47,Minimum,Sizzle
272342,72,67,39,44,Minimum,Rumble
241418,69,3,62,12,Maximum,Sizzle
215643,39,65,26,41,Minimum,Rumble
270398,19,57,59,5,Medium,Gargle
245554,4,61,31,60,Minimum,Gargle
267758,24,90,32,31,Low,Tick
271138,77,84,68,78,Medium,Hiss
295882,44,94,85,20,Medium,Kaboom
262380,24,47,92,87,Medium,Gargle
260963,16,15,96,8,Minimum,Gargle
217056,96,11,73,26,Low,Gargle
201874,13,23,97,6,Low,Gargle
289062,1,21,93,89,Minimum,Gargle
237302,18,10,0,29,Medium,Tick
249764,41,72,42,11,Medium,Kaboom
206723,9,85,38,14,High,Tick
291253,9,65,47,20,Low,Tick
283088,36,78,80,13,Minimum,Sizzle
295357,54,44,79,36,High,Gargle
217062,9,89,36,36,Maximum,Gargle
271473,4,15,63,49,Maximum,Gargle
216489,8,62,72,37,Maximum,Gargle
253536,77,4,17,53,Minimum,Hiss
204975,98,27,69,98,High,Gargle
282496,53,69,98,72,High,Gargle
204236,4,8,65,33,Maximum,Gargle
290562,80,36,69,1,High,Tick
205452,69,58,0,80,Minimum,Sizzle
236655,13,54,38,2,Minimum,Gargle
214301,61,5,18,50,Low,Gargle
293521,97,13,47,39,Medium,Sizzle
237401,29,8,43,85,High,Beep
275630,87,58,47,52,Medium,Hiss
252536,61,6,27,67,Low,Gargle
216945,51,87,54,28,Minimum,Rumble
278516,68,88,47,85,High,Tick
276201,57,49,17,15,Low,Gargle
250755,31,48,30,9,Low,Rumble
291499,3,29,80,51,Minimum,Gargle
269963,73,77,21,60,Low,Kaboom
245415,79,0,26,70,High,Gargle
254404,20,68,90,86,Minimum,Gargle
233295,64,25,19,38,High,Gargle
218596,85,64,47,63,Low,Tick
238987,56,100,51,22,Low,Tick
234622,39,69,6,93,Minimum,Rumble
281562,66,57,76,26,Minimum,Sizzle
227945,81,12,70,7,Minimum,Hiss
236791,91,91,97,39,Maximum,Sizzle
291842,17,53,76,49,Medium,Tick
202610,22,16,93,38,Low,Gargle
245217,54,31,30,54,Low,Beep
252584,3,80,20,82,Medium,Gargle
290787,45,74,57,81,Minimum,Kaboom
254564,36,80,92,52,Maximum,Hiss
210093,11,60,70,2,Minimum,Gargle
286785,47,42,51,23,Medium,Rumble
238690,36,61,38,52,Minimum,Hiss
200913,30,67,59,31,Minimum,Tick
210112,33,82,0,87,Minimum,Hiss
264867,44,39,44,23,Low,Gargle
269666,56,5,87,6,Low,Gargle
287709,83,41,39,80,High,Gargle
299414,80,9,68,76,Low,Gargle
262210,27,32,13,21,Maximum,Tick
223449,55,68,66,36,Maximum,Sizzle
213525,88,47,61,11,High,Gargle
213258,15,59,84,16,Maximum,Gargle
234869,23,52,60,88,Low,Gargle
264419,64,8,16,79,Low,Gargle
224935,40,51,51,42,Medium,Kaboom
227912,44,23,83,95,Low,Gargle
295627,81,35,48,7,Maximum,Sizzle
224087,76,23,1,75,High,Gargle
217344,43,94,97,43,Minimum,Kaboom
211661,95,48,77,88,Minimum,Sizzle
240577,4,68,95,9,Low,Tick
205056,33,67,78,88,Low,Tick
211192,82,25,53,72,Low,Gargle
244678,21,67,42,54,Low,Tick
294449,82,60,29,41,Low,Tick
264639,19,87,90,95,High,Gargle
267913,78,82,23,65,Maximum,Sizzle
201549,66,44,57,2,High,Tick
227936,45,85,59,79,Minimum,Rumble
241937,45,42,60,24,Medium,Kaboom
245637,50,80,34,36,High,Gargle
297945,45,92,45,1,Minimum,Kaboom
220422,15,95,34,26,Minimum,Gargle
201828,84,6,15,48,Medium,Sizzle
224591,4,0,29,14,Minimum,Gargle
292194,14,67,30,17,Minimum,Tick
275313,13,98,25,86,Minimum,Gargle
214800,79,19,30,32,Medium,Sizzle
230283,100,44,30,35,Minimum,Sizzle
243033,58,3,7,4,Maximum,Hiss
274587,97,57,9,41,Minimum,Rumble
227663,56,11,42,69,Maximum,Sizzle
243773,10,6,77,19,High,Gargle
236547,1,38,48,20,Low,Gargle
229217,54,32,47,71,High,Beep
243662,11,66,86,53,Low,Tick
218099,3,91,50,68,Medium,Gargle
276104,64,90,66,51,Minimum,Sizzle
248982,6,32,28,38,Maximum,Gargle
248548,35,26,13,48,High,Gargle
235547,63,32,85,29,High,Beep
218907,61,48,7,70,Maximum,Sizzle
244937,38,94,55,95,Low,Tick
214557,59,42,22,59,Minimum,Sizzle
270946,18,72,90,53,Minimum,Gargle
225037,79,36,49,40,Low,Gargle
281761,33,3,74,83,Minimum,Kaboom
269467,95,32,55,54,Medium,Sizzle
225129,81,34,32,18,Medium,Beep
293334,23,59,41,57,Maximum,Tick
220514,4,93,46,13,Maximum,Gargle
289815,33,99,96,24,Low,Tick
246889,85,63,15,36,Medium,Rumble
261367,7,44,11,79,Minimum,Tick
247016,49,70,48,41,Low,Rumble
263691,89,38,67,70,Maximum,Hiss
251479,79,0,11,97,Minimum,Hiss
288979,80,72,9,25,Medium,Sizzle
262748,82,96,51,27,High,Tick
267916,16,5,21,11,Minimum,Gargle
297986,49,59,99,1,Maximum,Rumble
251875,38,25,73,62,High,Gargle
210630,6,70,94,24,High,Tick
274879,100,80,2,95,High,Gargle
292633,25,68,55,20,Minimum,Tick
297341,93,78,35,10,Minimum,Hiss
217883,41,40,72,19,Maximum,Kaboom
226069,11,54,40,86,Maximum,Gargle
295472,52,34,45,46,Medium,Rumble
272125,32,84,94,19,Low,Tick
238925,79,85,37,18,Minimum,Sizzle
238313,79,9,88,97,Low,Gargle
209678,26,15,86,57,Maximum,Tick
292262,82,95,49,58,Maximum,Sizzle
270820,81,65,64,21,Low,Gargle
234167,72,32,90,8,Low,Gargle
285679,59,14,62,83,Medium,Hiss
212214,77,68,10,80,Medium,Hiss
248768,87,70,60,28,Low,Tick
240031,52,1,83,69,Low,Gargle
291587,44,7,100,67,Maximum,Rumble
222831,1,15,45,16,Low,Gargle
273518,17,20,69,59,Medium,Beep
210836,74,40,45,48,Low,Rumble
236266,31,25,75,39,Minimum,Tick
207740,74,71,99,46,High,Gargle
251227,39,6,87,78,Medium,Kaboom
211807,72,81,68,0,Minimum,Sizzle
265607,4,69,18,10,Minimum,Gargle
272727,46,11,61,7,Medium,Rumble
261944,2,73,5,79,Minimum,Gargle
263209,1,15,20,81,High,Gargle
292517,28,70,75,73,Low,Tick
257041,49,0,85,15,Minimum,Rumble
296871,63,8,8,97,Medium,Sizzle
273845,33,23,36,64,Medium,Hiss
217826,6,39,96,15,Minimum,Gargle
219815,71,56,30,20,Maximum,Sizzle
212169,98,60,83,28,Medium,Hiss
276870,4,53,68,28,Low,Rumble
293637,56,45,68,33,High,Gargle
276241,91,81,30,85,Minimum,Sizzle
237186,17,7,11,53,High,Gargle
248383,22,0,40,54,High,Gargle
268740,56,16,48,47,Minimum,Sizzle
287759,64,28,36,45,Medium,Sizzle
214519,71,61,38,28,Medium,Sizzle
230033,67,31,94,91,Minimum,Sizzle
268901,4,32,62,47,Maximum,Gargle
258130,48,89,14,75,Maximum,Sizzle
253843,17,72,50,74,High,Beep
233571,68,7,87,34,Minimum,Sizzle
282340,13,61,91,69,Minimum,Gargle
275690,36,63,65,8,Medium,Hiss
220071,39,0,78,47,Minimum,Kaboom
290458,26,93,30,77,Minimum,Tick
217222,87,27,91,96,Low,Gargle
297349,5,42,87,55,Maximum,Gargle
224718,98,3,72,0,High,Beep
244293,43,66,65,28,Medium,Rumble
221999,9,40,33,90,Maximum,Tick
298321,48,4,5,17,Maximum,Sizzle
204160,17,65,45,30,Maximum,Tick
299020,69,38,45,9,Minimum,Hiss
225756,20,46,10,38,Low,Gargle
291586,5,77,28,27,Low,Tick
204088,35,39,60,24,Minimum,Hiss
286069,20,79,46,17,High,Gargle
291397,40,50,54,7,Low,Tick
210706,17,0,66,8,Minimum,Beep
216859,93,37,61,60,Low,Gargle
250957,83,13,94,94,High,Gargle
220530,98,10,62,84,Low,Gargle
254767,42,95,67,79,High,Gargle
215864,52,27,34,83,Medium,Rumble
294555,53,60,8,2,Low,Tick
206387,53,11,45,90,Medium,Rumble
209541,74,87,44,15,Maximum,Sizzle
263746,27,14,53,25,Minimum,Rumble
253378,0,33,36,70,Low,Gargle
287018,81,56,34,92,Medium,Hiss
288248,97,42,22,1,Maximum,Sizzle
260280,94,73,18,49,Low,Tick
259598,81,68,94,68,Low,Gargle
247633,28,63,42,54,Medium,Tick
247994,81,12,22,83,Low,Gargle
237963,2,10,93,58,High,Gargle
206229,24,61,55,1,Low,Tick
215954,62,92,49,18,High,Tick
226871,56,76,31,4,Minimum,Rumble
212213,51,11,8,63,Low,Gargle
260615,59,98,43,72,Medium,Sizzle
278762,51,65,36,34,Maximum,Rumble
281422,78,28,69,91,Maximum,Hiss
264926,33,60,71,49,Maximum,Hiss
210586,23,78,95,78,Medium,Tick
252280,93,46,63,88,Medium,Hiss
279030,76,1,39,68,Medium,Rumble
243290,14,88,74,44,Medium,Gargle
213482,60,72,67,71,Maximum,Beep
232882,75,48,1,3,Low,Rumble
262873,100,0,61,53,Minimum,Sizzle
225017,4,28,7,51,Low,Gargle
285080,40,55,22,13,Minimum,Kaboom
227789,64,21,94,23,Minimum,Sizzle
232646,86,46,89,56,Maximum,Sizzle
286884,28,49,98,28,Minimum,Tick
253551,68,73,12,89,Maximum,Sizzle
283420,19,21,53,96,Medium,Gargle
269705,12,36,7,48,Minimum,Gargle
266968,44,99,18,45,High,Tick
230083,31,34,64,30,Minimum,Tick
255718,44,38,38,62,Maximum,Sizzle
235845,9,31,23,37,Maximum,Gargle
232277,64,2,19,97,Medium,Hiss
244593,71,96,27,55,Minimum,Rumble
245945,99,63,28,20,Low,Tick
215445,33,84,60,12,Maximum,Rumble
242243,86,93,8,39,Maximum,Hiss
233485,94,81,27,76,Maximum,Sizzle
241230,100,74,82,35,Low,Tick
206338,70,24,23,9,Low,Beep
293976,91,84,11,24,Medium,Beep
287223,63,79,27,30,Medium,Sizzle
263246,79,71,93,90,Medium,Hiss
280740,9,100,57,24,Medium,Gargle
244396,24,95,21,27,High,Tick
291238,2,52,51,15,Low,Gargle
204221,68,63,17,11,Medium,Sizzle
284963,43,29,82,56,Medium,Kaboom
288014,7,46,74,8,Minimum,Gargle
218696,97,69,10,79,High,Gargle
279360,54,29,26,83,Maximum,Rumble
225495,58,91,27,24,Medium,Sizzle
243269,38,87,24,4,High,Tick
291866,32,25,85,72,Low,Gargle
297820,27,47,72,38,Medium,Tick
256287,23,90,97,99,Low,Rumble
294917,33,47,59,33,Medium,Kaboom
248735,34,57,65,68,Minimum,Hiss
288274,24,80,54,24,Maximum,Tick
294446,2,0,82,48,Maximum,Gargle
274963,42,72,35,38,High,Gargle
237820,87,56,44,2,Medium,Sizzle
283037,70,75,5,30,Minimum,Sizzle
287383,72,79,82,65,Minimum,Sizzle
250148,9,96,11,60,Maximum,Tick
264414,82,54,83,0,Minimum,Sizzle
238361,59,84,24,29,Minimum,Hiss
206881,55,90,76,61,High,Gargle
255394,29,49,66,45,Low,Tick
254823,63,96,62,0,High,Tick
271815,90,61,81,88,Maximum,Rumble
233465,28,73,42,63,Maximum,Rumble
266879,93,88,28,19,Medium,Rumble
224487,63,41,79,70,Medium,Sizzle
257607,91,81,97,13,Medium,Rumble
229668,54,55,28,16,Minimum,Rumble
274893,30,54,79,97,Low,Gargle
222998,3,55,9,44,High,Gargle
227735,91,97,21,95,Low,Hiss
221173,83,77,33,74,Low,Rumble
200360,77,69,61,36,Maximum,Sizzle
299959,51,5,78,31,Maximum,Rumble
285248,19,66,10,80,Maximum,Gargle
239961,10,34,43,41,High,Tick
257591,94,23,58,38,Medium,Beep
294923,42,46,57,86,Maximum,Rumble
265325,58,99,13,88,Medium,Hiss
277292,50,48,6,24,High,Gargle
236569,16,7,49,78,Medium,Beep
214730,44,63,15,31,Medium,Rumble
234601,62,56,69,99,High,Gargle
242012,28,78,95,20,Minimum,Rumble
295752,57,86,11,40,Maximum,Sizzle
293414,57,49,19,50,High,Gargle
222261,18,34,71,15,Maximum,Gargle
242563,88,81,5,12,Maximum,Beep
293520,16,38,17,19,High,Gargle
204462,72,48,34,76,Medium,Hiss
248356,35,23,9,0,Medium,Kaboom
285721,40,20,75,29,Maximum,Rumble
203549,9,8,98,71,High,Gargle
242180,55,35,62,17,Minimum,Rumble
218693,76,76,46,40,High,Gargle
281792,18,88,54,60,Minimum,Gargle
221160,87,27,24,80,High,Gargle
279424,91,65,32,38,Low,Gargle
243576,89,47,32,45,Medium,Sizzle
242783,68,6,66,50,High,Tick
221320,60,97,75,34,Minimum,Rumble
286104,73,90,29,69,Medium,Sizzle
236029,0,37,41,56,Medium,Tick
278577,41,88,91,33,Medium,Kaboom
283005,42,24,51,74,Maximum,Kaboom
211071,90,16,68,59,Low,Gargle
258493,10,47,69,5,Maximum,Gargle
211162,4,97,95,82,Maximum,Gargle
253444,74,43,88,7,Maximum,Sizzle
230298,40,36,4,47,Minimum,Rumble
200600,95,40,92,46,High,Gargle
215119,62,89,27,68,Minimum,Sizzle
279271,87,15,9,20,Maximum,Sizzle
281039,94,57,1,14,Minimum,Sizzle
263865,100,19,89,49,High,Gargle
235371,43,31,55,51,Medium,Kaboom
259987,93,5,50,64,Minimum,Sizzle
263227,20,72,1,17,Medium,Tick
288830,39,70,84,11,Low,Tick
262965,89,60,36,15,High,Gargle
231691,78,27,33,42,Maximum,Beep
275348,71,59,25,72,Maximum,Sizzle
203408,48,64,58,69,Medium,Sizzle
278077,41,75,69,5,Medium,Kaboom
231513,51,100,24,52,Minimum,Rumble
260271,19,71,25,68,Low,Tick
215132,91,46,83,92,Medium,Sizzle
289863,69,56,49,6,Medium,Beep
257381,44,64,15,36,Medium,Kaboom
227898,50,12,37,14,High,Gargle
228143,28,65,87,43,High,Gargle
232223,17,82,91,28,Maximum,Gargle
243658,92,79,45,6,Low,Tick
295860,18,3,52,75,Low,Gargle
275904,21,31,24,51,Low,Gargle
293410,70,56,9,36,Maximum,Sizzle
231684,2,94,21,94,High,Gargle
201389,86,19,10,48,Low,Tick
255318,63,69,84,44,High,Gargle
299745,66,84,15,94,Low,Tick
257791,8,17,70,14,Minimum,Gargle
233540,80,27,35,63,Low,Gargle
231950,14,81,75,72,High,Gargle
216196,89,79,16,41,Minimum,Sizzle
279362,32,35,8,25,Minimum,Rumble
225319,28,82,43,5,Minimum,Tick
290462,34,3,75,3,High,Gargle
237491,85,89,0,29,Low,Hiss
238370,12,13,65,75,Maximum,Beep
230039,20,22,12,42,Low,Gargle
264706,48,12,1,23,Minimum,Rumble
202034,36,38,90,81,Medium,Hiss
261788,2,49,31,26,Low,Beep
206178,4,24,80,7,High,Gargle
208983,78,42,11,22,High,Gargle
200914,61,61,7,83,High,Gargle
202586,71,75,30,25,Low,Tick
263302,11,33,39,3,Low,Gargle
292878,51,39,13,38,Low,Tick
