"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"AFG","Asia","Afghanistan","2020-09-30","39254","15","16","1458","2","2","1008","0","0","37","0","0","1.06",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"28.7","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-01","39268","14","14","1458","0","1","1009","0","0","37","0","0","1.08",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"28.7","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-02","39285","17","14","1458","0","1","1009","0","0","37","0","0","1.09",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"28.7","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-03","39290","5","14","1458","0","1","1009","0","0","37","0","0","1.12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"25","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-04","39297","7","10","1462","4","1","1009","0","0","38","0","0","1.14",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"25","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-05","39341","44","16","1462","0","1","1011","1","0","38","0","0","1.17",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"25","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-06","39486","145","35","1467","5","2","1014","4","1","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-07","39548","62","42","1469","2","2","1016","2","1","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-08","39616","68","50","1470","1","2","1018","2","1","38","0","0","1.19",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-09","39693","77","58","1472","2","2","1020","2","1","38","0","0","1.19",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-10","39703","10","59","1473","1","2","1020","0","2","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-11","39703","0","58","1473","0","2","1020","0","1","38","0","0","1.19",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-12","39799","96","65","1477","4","2","1022","2","2","38","0","0","1.19",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-13","39928","129","63","1480","3","2","1026","3","2","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-14","39994","66","64","1480","0","2","1027","2","2","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-15","40026","32","59","1481","1","2","1028","1","2","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-16","40026","0","48","1481","0","1","1028","0","1","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-17","40073","47","53","1485","4","2","1029","1","1","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-18","40141","68","63","1488","3","2","1031","2","2","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-19","40200","59","57","1492","4","2","1033","2","1","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-20","40287","87","51","1497","5","2","1035","2","1","38","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-21","40375","88","54","1499","2","3","1037","2","1","39","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-22","40510","135","69","1501","2","3","1041","3","2","39","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-23","40626","116","86","1505","4","3","1044","3","2","39","0","0","1.17",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-24","40687","61","88","1507","2","3","1045","2","2","39","0","0","1.16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-25","40768","81","90","1511","4","3","1047","2","2","39","0","0","1.16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-26","40833","65","90","1514","3","3","1049","2","2","39","0","0","1.15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.67","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-27","41032","199","106","1522","8","4","1054","5","3","39","0","0","1.15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-28","41145","113","110","1529","7","4","1057","3","3","39","0","0","1.14",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-29","41145","0","91","1529","0","4","1057","0","2","39","0","0","1.14",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-30","41268","123","92","1532","3","4","1060","3","2","39","0","0","1.13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-10-31","41425","157","105","1536","4","4","1064","4","3","39","0","0","1.13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-01","41501","76","105","1536","0","4","1066","2","3","39","0","0","1.12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-02","41633","132","114","1541","5","4","1069","3","3","40","0","0","1.12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-03","41728","95","99","1544","3","3","1072","2","3","40","0","0","1.11",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-04","41814","86","96","1548","4","3","1074","2","2","40","0","0","1.11",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-05","41935","121","113","1554","6","4","1077","3","3","40","0","0","1.1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-06","41975","40","101","1554","0","3","1078","1","3","40","0","0","1.1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-07","42033","58","87","1556","2","3","1080","1","2","40","0","0","1.09",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-08","42159","126","94","1562","6","4","1083","3","2","40","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.56","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-09","42239","80","87","1565","3","3","1085","2","2","40","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-10","42463","224","105","1577","12","5","1091","6","3","41","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-11","42463","0","93","1577","0","4","1091","0","2","41","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-12","42609","146","96","1581","4","4","1095","4","2","41","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-13","42969","360","142","1595","14","6","1104","9","4","41","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-14","43035","66","143","1605","10","7","1105","2","4","41","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-15","43240","205","154","1617","12","8","1111","5","4","42","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-16","43403","163","166","1626","9","9","1115","4","4","42","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-17","43468","65","144","1632","6","8","1117","2","4","42","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-18","43851","383","198","1645","13","10","1126","10","5","42","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-19","43851","0","177","1645","0","9","1126","0","5","42","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"AFG","Asia","Afghanistan","2020-11-20","44133","282","166","1650","5","8","1134","7","4","42","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.33","38928341","54.422","18.6","2.581","1.337","1803.99",\N,"597.029","9.59",\N,\N,"37.746","0.5","64.83","0.498"
"ALB","Europe","Albania","2020-03-09","2","2",\N,\N,"0",\N,"1","1",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"36.11","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-10","6","4",\N,\N,"0",\N,"2","1",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"41.67","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-11","10","4",\N,\N,"0",\N,"3","1",\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"51.85","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-12","11","1",\N,"1","1",\N,"4","0",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"51.85","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-13","23","12",\N,"1","0",\N,"8","4",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"78.7","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-14","33","10",\N,"1","0",\N,"11","3",\N,"0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"78.7","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-15","38","5","5","1","0","0","13","2","2","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-16","42","4","6","1","0","0","15","1","2","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-17","51","9","6","1","0","0","18","3","2","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-18","55","4","6","1","0","0","19","1","2","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-19","59","4","7","2","1","0","21","1","2","1","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-20","70","11","7","2","0","0","24","4","2","1","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-21","70","0","5","2","0","0","24","0","2","1","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-22","76","6","5","2","0","0","26","2","2","1","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"81.48","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-23","89","13","7","2","0","0","31","5","2","1","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-24","100","11","7","4","2","0","35","4","2","1","1","0","1.22",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-25","123","23","10","5","1","1","43","8","3","2","0","0","1.21",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-26","146","23","12","5","0","0","51","8","4","2","0","0","1.17",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-27","174","28","15","6","1","1","60","10","5","2","0","0","1.07",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-28","186","12","17","9","3","1","65","4","6","3","1","0","1.02",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-29","197","11","17","10","1","1","68","4","6","3","0","0","1.02",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-30","212","15","18","10","0","1","74","5","6","3","0","0","1.02",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-03-31","223","11","18","12","2","1","77","4","6","4","1","0","1.08",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-04-01","243","20","17","15","3","1","84","7","6","5","1","0","1.1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-04-02","259","16","16","15","0","1","90","6","6","5","0","0","1.13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-04-03","277","18","15","16","1","1","96","6","5","6","0","0","1.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-04-04","304","27","17","17","1","1","106","9","6","6","0","0","1.16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
"ALB","Europe","Albania","2020-04-05","333","29","19","19","2","1","116","10","7","7","1","0","1.09",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"84.26","2877800","104.871","38","13.188","8.643","11803.4","1.1","304.195","10.08","7.1","51.2",\N,"2.89","78.57","0.785"
